author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Ryan T,10 Star Dining in Lagos,"Two consecutive nights for dinner, I could have stayed a month.  Fantastic food and amazing service! Compliments to the staff and the chefs for an excellent meal.",50,Jun-23,5,Wakame Restaurant
ToyinTB,Fabulous buffet!,"Fantastic food! Excellent cocktails. The chef, Krishna was super attentive and courteous. Excellent value for money.",50,Jun-23,5,Wakame Restaurant
KATHERYN M,Love!,Superb service to be honest. Beautiful customer service. Food was totally worth it. Also got a cute cake cause it was my birthday. Can’t wait to come back again,50,May-23,5,Wakame Restaurant
493ezem,"Amazing birthday date night experience at Wake and I got a surprise birthday performance from the staff. Starters, mains","It was an amazing service, staff were nice and sang a birthday song to me. Food came within 10-15mins of ordering and the cocktails were amazing",50,May-23,5,Wakame Restaurant
Nifemi F,Good spot great friends,"This spot is great for a casual night with friends and family. Good food, good ambiance and friendly waiters",50,May-23,5,Wakame Restaurant
Olamide A,Wakame experience with my home girl,"The meal was delicious and we had a swell time,I was given a complimentary red velvet cake for my birthday,the waiters service was top notch.",50,May-23,5,Wakame Restaurant
Nicole E,I had a great time,"Food was so good, customers service was good too, Beautiful Ambiance.. Totally love it!
Would Definitely Dine again.",50,May-23,5,Wakame Restaurant
Marija P,Best Panasian Restaurant in Lagos,"Lagos is lucky to have Wakame. Since there is no such restaurant in Abuja, we love to come here every time we’re in Lagos. Great food, whatever you order - it’s a hit.",50,May-23,5,Wakame Restaurant
Agabi O,Great experience… looking forward to more,"Spectacular!!! Great . The food i had was well prepared. Staff and delivery was top notch. Great service, Great atmosphere, lovely scenery and certainly a place to visit anytime",45,May-23,5,Wakame Restaurant
Dolapo A,5 star service ⭐️,"A beautiful spot for a date night and dinner hang out. Good meal with great tastes, fast responses and excellent service from the waiters.",50,May-23,5,Wakame Restaurant
Discover51099695332,Great ambience,"Great ambience, polite and friendly staff. Good food and drinks. Great experience overall! 10/10! 👍🏽",45,May-23,5,Wakame Restaurant
Olabisi A,10-Oct,"Very nice ambience , excellent staff , and value I got the value for my money, well done ❤️
The food was very tasty too.",50,May-23,5,Wakame Restaurant
Venture53708243215,Calm,"Very cozy with great ambience 
Could get crowded in the evening 
Lovely food though I wasn’t particularly excited about the Bayanni(can’t remember actual name)
Nice place in general",50,May-23,5,Wakame Restaurant
Krishna T,best restaurant,"wakame restaurant is quite different from other restaurants i have been, service excellent the waiter was able to take use through what they offer  i enjoyed the buffet brunch, the service was just like a gueridon service i like it",50,May-23,5,Wakame Restaurant
John F,Best dinning experience,"I Typically don't like prawns, I had a taste of the prawns kebabs and it was wonderful 😋. I absolutely love it",40,May-23,5,Wakame Restaurant
Emike S,I enjoyed everything from the food to the service! I will surely be returning,"The customer service is amazing and the food is great!
I also enjoyed my drinks! It is a great place to relax",50,May-23,5,Wakame Restaurant
Regina A,Amazing cocktail,I ordered a mocktail and the Bar man did an amazing job with it. Refreshing and nice! This drink was not on the menu and I just told him I wanted something nice. The manager also helped and made sure we had a great time.,50,Apr-23,5,Wakame Restaurant
Orji V,Service,Nice service waiter was friendly an so did recomend nice food that i enjoyed will recomend the wakame restaurant to my friends,40,Apr-23,5,Wakame Restaurant
Vacation01145748766,Great place for a date,"The ambience was great , my girl and I had a great time l, the waiter was really nice , I had the chicken ramen , the meal was really tasty, the ramen was a bit too soft though. My experience was a great one...More",50,Apr-23,5,Wakame Restaurant
adebolao191,Beautiful restaurants to visit in Lagos,"Beautiful restaurant with a very nice ambience, the customer service is a 💯. Enjoyed every bit of the food. Highly recommend. Loved everything about this place",50,Apr-23,5,Wakame Restaurant
jesuloluwa d,"The customer service was beautiful, the food was amazing , the ambience was so nice","This is such a beautiful place, it’s very chill and has a very beautiful ambience.
The waiters are very nice and kindly recommended to what to eat to us 🫶🏽",50,Apr-23,5,Wakame Restaurant
Vanessa C,Great service,"Great food, great customer service 
I had the special fried rice and nasigoreng rice and it tasted so nice. The meat was not  well seasoned but besides that, great meal, great service.
Thank you",50,Apr-23,5,Wakame Restaurant
David A,The Asian Culinary Journey in Lagos Worth Trying,"Actually we were kinda late when we got there due to some crazy traffic that held us captive for 2 hours. Upon arriving at Wakame Restaurant, Chiamaka, the receptionist, welcomed us with a warm smile. She explained that we were very late and might be...More",50,Mar-23,5,Wakame Restaurant
bisoyeo2020,Sunday Brunch Buffet,"The food was so great with a lot of exquisite options, the dessert was so GOOD. 
The buffet was worth every penny",45,Dec-22,5,Wakame Restaurant
Foodieku,Dinner at wakame,"My server was mr obi and he was wonderful, very patient and kind I highly recommend him! The food was also spectacular",50,Dec-22,5,Wakame Restaurant
170midef,Regional Cordinator,"Highly qualified  and satisfactory services 
There is excellent security outfit with overwhelming welcome 
There hospitality is second to none .",45,Sep-22,5,Wakame Restaurant
olukemio2020,Mrs Olusanya,"Good ambience, Nice Yummy Food, Attentive staff. Hot&Sizzling  ......... Great Chef with good experience",50,Aug-22,5,Wakame Restaurant
Foodlover228,Very Nice Environment Restaurant in Ikeja,The food is Okay. Indian dishes are very good. Dim Sum and Thai food is fair. But The Beef is below my expectation. Environment and services is very good. Can try again.,50,Mar-22,5,Wakame Restaurant
TheeGod,The best restaurant in Lagos,"Wakame honors Asian food, offering the best dishes in the region. Combined with excellent & courteous service, a refined & luxurious ambiance, the experience is worth every dime.

Every dish I have tried is lavish, flavorful, and tastefully made.

 Wakame is excellent for any dining;...More",50,Mar-22,5,Wakame Restaurant
Bolutife,Top Quality Experience,The service provided is top notch. The food is great and the cocktails are marvellous. I highly recommend the Tony Special cocktail.,50,Apr-22,5,Wakame Restaurant
alexu651,Best Restaurant Experience in Lagos,"The best of all Restaurant experience I have had. 

Great ambience. Great food. Great personnel. Best wines!",50,Jan-22,5,Wakame Restaurant
TobijahK,great experience,"you will love the chill vibe, the openly architectured kitchen, the very friendly service and the very good and authentic food. 5 stars. 

greetings from tobilova to rita and vincent :)",50,Mar-22,5,Wakame Restaurant
oluwatoyino847,Wakame Restaurant - A delight,"Delicious food, great ambience and wonderful customer service. Ubi (the waiter) did a fantastic job. I'll definitely be back.",40,Mar-22,5,Wakame Restaurant
billsyb,It's Open at Last,"Wakame is the Asian/Indian themed main a la carte restaurant in the impressive new Marriot Hotel Ikeja. I've been waiting for it too open it's doors since the hotel opened its doors a few months back.

It certainly is an impressive space with an open...More",50,Feb-22,5,Wakame Restaurant
