author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Amund R,Amazing experience,"Calm and relaxing atmosphere, beautifully decorated and designed patio, almost like entering a fairytale in contrast to the busy streets of Lagos just on the other side of the property's walls. Fantastic food, tastefully presented and cooked to perfection. Great service, warm, welcoming and efficient....More",50,Dec-17,4,Arabesque Restaurant
Christophernd,Lovely experience,"I have been here several time and i will say:from it's outdoor seating to the indoor setting, Arabesque has that lovely ambience for a nice dinner experience. Service attention of staff was on point,the mojito delicious to drink and the food was tasty.",40,Jun-17,4,Arabesque Restaurant
Nata E,An Experience,"Ambience: Beautiful, Serene
Female Powder Room: First Class, one of the best I've seen
Food: First Class
Service: Very Good and friendly staff

Need to work more of making the serving faster but its still far better than most restaurants.",50,Apr-17,4,Arabesque Restaurant
Lez M,"Oasis in Victoria Island, Lagos","Finally!!!  I have been wanting to visit this restaurant for about a year, and Friday night I got to dine here. I was not let down at all, even though a huge storm blew in and we ended up having to move inside the restaurant...More",40,Jun-17,4,Arabesque Restaurant
djpri,A song of an ambiance with nice food,"With a beautiful garden in a quiet location, an excellent seating place either outside or inside; and food to taste, the Al Arabesque does not disappoint. The cuisine was to our taste, food done to precise requirements and all with smiles along the way. The...More",50,May-17,4,Arabesque Restaurant
gcxotf,Let must,"A very serene and relaxing feel. Garden looks out of a set of the 1001 night. Ideal for a drink. Restaurant elegant. Food tasty maybe portions not that big. A bit pricey but worth every naira.
A definetly MUST",40,Mar-17,4,Arabesque Restaurant
MsMot,"Great food, great service, great environment","I had an evening of fun with friends at this restaurant. It was recently opened when we visited last year. It has a very lovely garden and will be great for on outdoor party.

The food (fusion of Lebanese, Arabic, Oriental cuisine) was good and...More",40,Jan-16,4,Arabesque Restaurant
ReviewsByNS,Unique Arabic Cuisine in serene settings,"As compared to most Lebanese restaurants which just end serving the standard stuff of mezze and the usual sandwich and grill , this restaurant offers a wide variety to choose from with a v serene garden and a Arabian nights indoor seating..!
For us ,...More",50,Dec-16,4,Arabesque Restaurant
BiddyO_13,Love this place,I love good healthy food and the ambience must be IT. Arabesque ticked these. Always looking for an opportunity to go back there. I love the Lebanese lemonade too😊👍🏽,40,Aug-16,4,Arabesque Restaurant
Valdis A,Decor and Ambiance,"Nice environment peaceful ambiance of the restaurant make this place good for relaxation. Nice interior and decor. 
All the food are from Arabic cuisine. Nice dried fruit cakes and snacks. The portions of main course are small but tasty.
Staff little bit slow even for...More",45,Aug-16,4,Arabesque Restaurant
247Alexana,Arabia in Lagos!!,"I was pleasantly surprised at the ambiance of this restaurant, it was quite like being in the Middle East and the contrast could not have been more stark as we were in the heart of Lagos!
Good food and lovely ambiance!!",40,Aug-16,4,Arabesque Restaurant
Titi A,Refreshingly Good,"Been to the restaurant twice and both were group bookings.  The food was delicious and the service was impeccable.  The decor was beautiful and for someone that hates siting outside, I actually moved outside after dinner for drinks because the garden was an absolute gem.",40,Jul-16,4,Arabesque Restaurant
brunoh103,Impeccable food and service,"Very good Lebanese food.

The hummus is very well done and they also do a ""Hummus Shawarma"" quite interesting.

I had a delicious fish cooked on the grill with basilic and vegetables on the side.

Besides the place is lovely and service is very good.",50,Jul-16,4,Arabesque Restaurant
cashwash,Experiencing Middle East in Victoria Island,"I love the ambiance, so amazing, color coordinated, very nice interiors, impressive collections of visual arts and decorations, well-thought location because it's very accessible, the outdoor bar is really cool, I love the gazebo, good for groups, even the whole outdoor ambiance is great, the...More",40,Apr-16,4,Arabesque Restaurant
keefyisback,at last the return of good Lebanese food in Lagos,apprantly the chef is from Aleppo so the food has a slightly different style but the quality is first class. The place is run by experienced people (Villa medici and others going back years) and you can tell in the attention to detail.  there are...More,40,May-16,4,Arabesque Restaurant
ChikaLadybug,EVERYTHING is good!!!!!,"My friend asked me if I would like to eat Middle Eastern food.  I said yes, because I never had it and I was willing to try.  So glad I did...everything was so yummy.  The decor inside and outside is superb. This is a must...More",40,Apr-16,4,Arabesque Restaurant
Ravi D,Arabesque - Mediocre Lebanese Food in amazing surrounding,I went to Arabesque for the first time in a group and was truly amazed at the decor and surroundings inside. It is very tastefully done and really pretty. The food was disappointing. The grilled chicken was overcooked and very hard. I gave it 4...More,50,Feb-16,4,Arabesque Restaurant
st3veB,Great sea bass,"I ordered the grilled whole sea bass and was told that it was a small catch that day, so they gave me two portions, which was more than enough. We had a fussy eater (which had me squirming with embarrassment) in our group, that requested...More",50,Feb-16,4,Arabesque Restaurant
ANTHEASMITH,Middle Eastern Cuisine Delight,"Walking into this wonderful restaurant it feels like you have been transported to another world, the gardens are a delight and the architecture is beautiful, with fountains and gorgeous flowers, there is an immediate feeling of calmness. The food was totally authentic and we ordered...More",50,Feb-16,4,Arabesque Restaurant
